case_id,date,time,zone,reportareadesc,neighborhddesc,locdesc,officer,emunit,emdivision,emsection,emshift,race,sex,age,timedisp,timearrive,timeclear,geox,geoy,addtime,ncodedesc,dispdesc,streetdir,street,city,state,zip,reccount,month,year
342109159190,2021-09-25,06:44:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,,41819,OPS,PATR,PATR,FL01,,,,653.0,703.0,808.0,93687675,65208800,2021-09-25T08:11:00.000,40-VANDALISM/MALICIO,,NW,NW 1ST AV,FORT LAUDERDALE,FL,33301,1,9,2021
342109158923,2021-09-24,18:47:00,3431.0,116,IMPERIAL POINT ASSOCIATION,,43674,OPB,PATR,PATR,FL02,,,,1922.0,1926.0,2205.0,94779781,67881694,2021-09-24T22:14:33.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33308,1,9,2021
342109158919,2021-09-24,18:38:00,3453.0,239,ROCK ISLAND NEIGHBORHOOD ASSOC,,45404,OPB,OPSB,PATR,FL01,,,,1854.0,1859.0,2113.0,92547831,66401381,2021-09-24T21:24:08.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 26TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109158870,2021-09-24,16:29:00,3471.0,320,HARBORDALE CIVIC ASSOC,,41860,OPB,PATR,PATR,FL03,,,,1811.0,1826.0,1838.0,94082038,64204388,2021-09-24T18:43:35.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,SE,SE 10TH AV,FORT LAUDERDALE,FL,33316,1,9,2021
342109158632,2021-09-24,10:03:00,3475.0,306,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,45027,OPB,PATR,PATR,FL03,,,,1229.0,1229.0,1235.0,93832931,64707019,2021-09-24T13:37:16.000,40-VANDALISM/MALICIO,,SE,SE 3RD AV,FORT LAUDERDALE,FL,33316,1,9,2021
342109158535,2021-09-24,06:09:00,3413.0,321,,,0,,,,,,,,610.0,,,94675925,64329075,2021-09-24T06:15:22.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 17TH ST,FORT LAUDERDALE,FL,33316,1,9,2021
342109157853,2021-09-22,19:40:00,3491.0,224,MELROSE MANORS HOA,,42967,OPB,PATR,PATR,FL01,,,,1940.0,1948.0,2251.0,92547013,65009363,2021-09-22T22:58:59.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 2ND ST,FORT LAUDERDALE,FL,33312,1,9,2021
342109157743,2021-09-22,15:47:00,3440.0,220,DORSEY-RIVERBEND HOA,,42743,OPB,PATR,PATR,FL03,,,,1614.0,1631.0,1730.0,93150606,65089300,2021-09-22T17:37:24.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33311,1,9,2021
342109157657,2021-09-22,13:32:00,3451.0,204,LAUDERDALE MANORS HOA,,41835,OPS,PATR,PATR,FL02,,,,1334.0,1348.0,1428.0,92992900,66156831,2021-09-22T14:37:34.000,40-VANDALISM/MALICIO,,NW,NW 19TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109157575,2021-09-22,10:56:00,3425.0,130,CORAL RIDGE ASSOCIATION,,42065,OPS,PATR,PATR,CHAR,,,,1122.0,1125.0,1219.0,94608731,66545175,2021-09-22T12:51:51.000,40-VANDALISM/MALICIO,,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,9,2021
342109157352,2021-09-21,21:38:00,3440.0,220,DORSEY-RIVERBEND HOA,,0,,,,,,,,,,,93187944,65090313,2021-09-21T21:46:44.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33312,1,9,2021
342109157351,2021-09-21,21:38:00,3440.0,220,DORSEY-RIVERBEND HOA,,44780,OPB,PATR,PATR,FL03,,,,2140.0,2140.0,2344.0,93187944,65090313,2021-09-21T23:47:05.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33312,1,9,2021
342109157332,2021-09-21,20:52:00,3440.0,221,PROGRESSO VILLAGE,,41869,OPB,PATR,PATR,FL02,,,,2100.0,2147.0,2220.0,93644438,65137481,2021-09-21T22:26:51.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 2ND AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109157061,2021-09-21,12:00:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,0,,,,,,,,1300.0,1305.0,1308.0,93692444,65634525,2021-09-21T13:35:06.000,40-VANDALISM/MALICIO,,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,9,2021
342109156994,2021-09-21,10:00:00,,,,,41878,OPB,PATR,PATR,FL03,,,,1000.0,1000.0,1006.0,0,0,2021-09-21T10:24:27.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,1424 SE 12TH ST,,FL,nan,1,9,2021
342109156830,2021-09-21,03:03:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,41869,OPB,PATR,PATR,FL02,,,,34.0,41.0,59.0,93106231,65523425,2021-09-21T01:03:32.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NW,NW 15TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109156786,2021-09-20,21:50:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,41869,OPB,PATR,PATR,FL02,,,,2156.0,2201.0,2313.0,93741100,65976325,2021-09-20T23:18:22.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 2ND AV,FORT LAUDERDALE,FL,33304,1,9,2021
342109156627,2021-09-20,16:45:00,3452.0,209,DILLARD PARK HOA,,41947,INV,SID,PROP,FL01,,,,1734.0,1822.0,1855.0,92768825,65803606,2021-09-20T19:02:35.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 13TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109156493,2021-09-20,12:43:00,3491.0,224,MELROSE MANORS HOA,,41997,OPB,PATR,PATR,FL02,,,,1246.0,1256.0,1339.0,92562138,64810400,2021-09-20T13:46:40.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 27TH TER,FORT LAUDERDALE,FL,33312,1,9,2021
342109156447,2021-09-20,10:52:00,3431.0,116,IMPERIAL POINT ASSOCIATION,,42055,OPB,PATR,PATR,FL02,,,,1053.0,,1056.0,94749025,67931781,2021-09-20T11:16:10.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 22ND WAY,FORT LAUDERDALE,FL,33308,1,9,2021
342109156335,2021-09-20,06:42:00,3451.0,201,LAUDERDALE MANORS HOA,,42053,OPS,PATR,PATR,FL03,,,,659.0,711.0,833.0,93189881,66189819,2021-09-20T08:45:23.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 19TH CT,FORT LAUDERDALE,FL,33311,1,9,2021
342109156076,2021-09-19,17:50:00,3470.0,323,EDGEWOOD CIVIC ASSOC,,46307,OPB,OPSB,TRNG,FL01,,,,1752.0,1752.0,2053.0,93365175,63887544,2021-09-19T20:55:44.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 28TH ST,FORT LAUDERDALE,FL,33315,1,9,2021
342109155923,2021-09-19,12:08:00,3440.0,221,PROGRESSO VILLAGE,,41822,OPS,PATR,PATR,FL02,,,,1223.0,1229.0,1316.0,93550919,65171394,2021-09-19T13:23:23.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 5TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109155657,2021-09-18,23:14:00,3425.0,129,,,45232,OPB,OPSB,TRNG,FL01,,,,223.0,,230.0,94606056,66543113,2021-09-19T02:36:29.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,9,2021
342109155562,2021-09-18,19:24:00,3410.0,126,,,43063,OPB,PATR,PATR,FL02,,,,1936.0,2001.0,2200.0,95167513,67124463,2021-09-18T22:07:46.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N OCEAN BLVD,FORT LAUDERDALE,FL,33308,1,9,2021
342109155345,2021-09-18,11:07:00,3420.0,218,FLAGLER VILLAGE CIVIC ASSOC,THE HUB SPARKS,45029,OPB,OPSB,PATR,FL02,,,,1225.0,1225.0,1247.0,93834338,65527600,2021-09-18T12:52:30.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NE,NE 4TH AV,FORT LAUDERDALE,FL,33304,1,9,2021
342109155291,2021-09-18,08:59:00,3425.0,144,CORAL RIDGE ASSOCIATION,GARAGE,42065,OPS,PATR,PATR,CHAR,,,,920.0,925.0,1030.0,94814400,65683663,2021-09-18T10:39:03.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,E,E SUNRISE BLVD,FORT LAUDERDALE,FL,33304,1,9,2021
342109155001,2021-09-17,19:52:00,3441.0,217,,APT,45336,OPB,OPSB,TRNG,FL01,,,,1953.0,1955.0,2114.0,93350881,65501319,2021-09-17T21:24:01.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 10TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109154988,2021-09-17,19:23:00,3474.0,327,,,45027,OPB,PATR,PATR,FL03,,,,1924.0,1940.0,2100.0,92793175,63975719,2021-09-17T21:08:59.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,MARINA BAY DR W,FORT LAUDERDALE,FL,33312,1,9,2021
342109154786,2021-09-17,13:13:00,3453.0,239,ROCK ISLAND NEIGHBORHOOD ASSOC,,0,,,,,,,,1313.0,1313.0,1313.0,92666250,66405100,2021-09-17T13:32:29.000,40-VANDALISM/MALICIO,,NW,NW 26TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109154449,2021-09-16,20:00:00,3451.0,205,LAUDERDALE MANORS HOA,,41835,OPS,PATR,PATR,FL02,,,,2002.0,2032.0,2200.0,93331644,66071794,2021-09-16T22:06:05.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 10TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109154002,2021-09-16,03:09:00,3441.0,215,DURRS HOMEOWNERS ASSOC,,41901,OPB,PATR,PATR,FL01,,,,40.0,44.0,47.0,93129469,65619644,2021-09-16T00:51:37.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,9,2021
342109153900,2021-09-15,20:27:00,3411.0,132,CENTRAL BEACH ALLIANCE,,41957,OPB,PATR,PATR,FL02,,,,2048.0,2048.0,2147.0,95022506,66635181,2021-09-15T21:50:51.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 29TH ST,FORT LAUDERDALE,FL,33308,1,9,2021
342109153581,2021-09-15,10:45:00,3411.0,132,CENTRAL BEACH ALLIANCE,,41964,OPS,PATR,PATR,FL01,,,,1046.0,1051.0,1141.0,95097619,66442581,2021-09-15T11:48:22.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N OCEAN BLVD,FORT LAUDERDALE,FL,33305,1,9,2021
342109153274,2021-09-14,18:42:00,3440.0,219,DORSEY-RIVERBEND HOA,56 IN RENTAL OFFICE,44893,OPS,OPSB,PATR,FL01,,,,1857.0,1857.0,1955.0,93119931,65171531,2021-09-14T20:03:53.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 3RD ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109153247,2021-09-14,18:01:00,3431.0,118,CORAL RIDGE ISLES ASSOC,,0,,,,,,,,,,,94281825,67537300,2021-09-14T21:29:08.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,E,E COMMERCIAL BLVD,FORT LAUDERDALE,FL,33334,1,9,2021
342109153224,2021-09-14,17:13:00,3493.0,231,SUNSET CIVIC ASSOC,,41891,OPB,PATR,PATR,FL02,,,,1753.0,1754.0,1926.0,92062800,64255150,2021-09-14T19:33:46.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 17TH ST,FORT LAUDERDALE,FL,33312,1,9,2021
342109153040,2021-09-14,11:58:00,3421.0,142,VICTORIA PARK CIVIC ASSOC,,42305,OPB,PATR,PATR,FL02,,,,1246.0,1257.0,1504.0,94365094,65417106,2021-09-14T15:32:23.000,40-VANDALISM/MALICIO,,NE,NE 17TH WAY,FORT LAUDERDALE,FL,33304,1,9,2021
342109153008,2021-09-14,11:03:00,3451.0,201,LAUDERDALE MANORS HOA,,42213,OPS,OPSB,PATR,FL01,,,,1107.0,1113.0,1227.0,93119188,66293163,2021-09-14T12:36:47.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 22ND ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109152997,2021-09-14,10:45:00,3460.0,109,,,44892,OPB,OPSB,PATR,FL01,,,,1050.0,1114.0,1259.0,92254106,67734844,2021-09-14T13:01:55.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W PROSPECT RD,FORT LAUDERDALE,FL,33309,1,9,2021
342109152842,2021-09-13,23:56:00,3492.0,233,FLAMINGO PARK CIVIC ASSOC,,42100,OPB,PATR,PATR,FL02,,,,2357.0,4.0,227.0,92602900,64413225,2021-09-14T02:34:06.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,RIVERLAND RD,FORT LAUDERDALE,FL,33312,1,9,2021
342109152660,2021-09-13,17:17:00,3463.0,102,,,42047,OPS,PATR,PATR,FL01,,,,1719.0,1724.0,1729.0,92770313,68283525,2021-09-13T17:32:07.000,40-VANDALISM/MALICIO,G-GONE ARRIVAL (GOA),,W MCNAB RD/NW 21ST AV,FORT LAUDERDALE,FL,33309,1,9,2021
342109152646,2021-09-13,16:44:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,44906,OPB,PATR,PATR,FL01,,,,1726.0,1731.0,2059.0,93408188,65692163,2021-09-13T21:02:35.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 8TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109152538,2021-09-13,13:43:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,41822,OPS,PATR,PATR,FL02,,,,1345.0,1400.0,1510.0,93154969,65469950,2021-09-13T15:16:47.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 14TH TER,FORT LAUDERDALE,FL,33311,1,9,2021
342109152536,2021-09-13,13:41:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,,42255,OPS,PATR,PATR,FL02,,,,1345.0,1402.0,1425.0,93305094,65061125,2021-09-13T14:31:41.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 11TH AV,FORT LAUDERDALE,FL,33312,1,9,2021
342109152497,2021-09-13,12:20:00,3475.0,306,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,46121,OPS,OPSB,PATR,FL02,,,,1454.0,1454.0,1506.0,93867344,64836788,2021-09-13T15:11:47.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,SE 4TH AV/SE 6TH ST,FORT LAUDERDALE,FL,33301,1,9,2021
342109152366,2021-09-13,07:45:00,3441.0,217,HOME BEAUTIFUL PARK CIVIC ASSOC,,43224,OPB,PATR,PATR,FL02,,,,826.0,826.0,902.0,93353081,65392663,2021-09-13T09:05:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 10TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109152317,2021-09-13,04:16:00,3431.0,153,,,42001,OPS,PATR,PATR,FL03,,,,427.0,432.0,626.0,93908206,68062625,2021-09-13T06:34:50.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,NE,NE 62ND ST,FORT LAUDERDALE,FL,33334,1,9,2021
342109152189,2021-09-12,20:06:00,3452.0,229,GOLDEN HEIGHTS NEIGHBORHOOD,,44906,OPB,PATR,PATR,FL01,,,,2007.0,2018.0,2127.0,92579044,65954819,2021-09-12T21:33:46.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 16TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109151974,2021-09-12,11:51:00,3440.0,220,DORSEY-RIVERBEND HOA,,42112,OPB,PATR,PATR,FL03,,,,1152.0,1152.0,1329.0,93388894,65254988,2021-09-12T13:32:29.000,40-VANDALISM/MALICIO,E-CIVIL MATTER,NW,NW 9TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109151816,2021-09-12,03:31:00,,,,,45138,OPB,OPSB,TRNG,FL01,,,,331.0,331.0,422.0,0,0,2021-09-12T04:26:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,500 18TH AV,,,nan,1,9,2021
342109151692,2021-09-11,22:42:00,3421.0,142,VICTORIA PARK CIVIC ASSOC,,45529,OPB,OPSB,TRNG,FL01,,,,2243.0,2244.0,2300.0,94328325,65591375,2021-09-11T23:09:45.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,NE 17TH TER/NE 9TH ST,FORT LAUDERDALE,FL,33304,1,9,2021
342109151609,2021-09-11,19:58:00,3471.0,313,HARBORDALE CIVIC ASSOC,LAT: <26.103408>  LONG: <,45027,OPB,PATR,PATR,FL03,,,,1959.0,2018.0,2043.0,94403150,64421150,2021-09-11T20:48:33.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,SE,SE 15TH ST,FORT LAUDERDALE,FL,33316,1,9,2021
342109151582,2021-09-11,18:53:00,3441.0,215,DURRS HOMEOWNERS ASSOC,,44893,OPS,OPSB,PATR,FL01,,,,1856.0,1856.0,1956.0,93070788,65492175,2021-09-11T20:02:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 15TH TER,FORT LAUDERDALE,FL,33311,1,9,2021
342109151375,2021-09-11,11:27:00,3481.0,151,COLEE HAMMOCK HOA,,0,,,,,,,,,,,94087031,64998825,2021-09-11T12:36:40.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,,E LAS OLAS BLVD/SE 11TH AV,FORT LAUDERDALE,FL,33301,1,9,2021
342109151326,2021-09-11,09:27:00,3460.0,109,,,42028,OPS,PATR,PATR,FL01,,,,927.0,933.0,1135.0,92336175,67422969,2021-09-11T11:41:06.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W COMMERCIAL BLVD,FORT LAUDERDALE,FL,33309,1,9,2021
342109151308,2021-09-11,08:41:00,3431.0,115,CORAL RIDGE ISLES ASSOC,,41838,OPB,PATR,PATR,FL01,,,,853.0,903.0,914.0,94374825,67915963,2021-09-11T09:25:11.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 18TH AV,FORT LAUDERDALE,FL,33334,1,9,2021
342109151307,2021-09-11,08:41:00,3441.0,215,DURRS HOMEOWNERS ASSOC,,42053,OPS,PATR,PATR,FL03,,,,1011.0,1011.0,1022.0,93070788,65492175,2021-09-11T10:25:51.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 15TH TER,FORT LAUDERDALE,FL,33311,1,9,2021
342109150926,2021-09-10,15:04:00,3493.0,230,LAUDERDALE WEST ASSOC,,46121,OPS,OPSB,PATR,FL02,,,,1524.0,1530.0,1639.0,92135425,64457375,2021-09-10T16:42:30.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,DAVIE BLVD,FORT LAUDERDALE,FL,33312,1,9,2021
342109150867,2021-09-10,13:36:00,3471.0,313,HARBORDALE CIVIC ASSOC,,44817,OPS,PATR,PATR,FL02,,,,1339.0,1354.0,1429.0,94219500,64369894,2021-09-10T14:32:02.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 16TH ST,FORT LAUDERDALE,FL,33316,1,9,2021
342109150717,2021-09-10,08:30:00,3442.0,216,PROGRESSO VILLAGE,,42028,OPS,PATR,PATR,FL01,,,,840.0,900.0,945.0,93548044,65500369,2021-09-10T09:54:41.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 8TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109150673,2021-09-10,06:39:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,42310,OPB,PATR,PATR,FL01,,,,709.0,733.0,840.0,93409669,65653544,2021-09-10T08:49:06.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 8TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109150667,2021-09-10,06:11:00,3440.0,219,DORSEY-RIVERBEND HOA,,43224,OPB,PATR,PATR,FL02,,,,632.0,711.0,811.0,92958569,65252956,2021-09-10T08:18:58.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 19TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109150541,2021-09-09,21:48:00,3471.0,313,HARBORDALE CIVIC ASSOC,,42211,OPS,PATR,PATR,FL03,,,,2149.0,2150.0,2254.0,94340081,64421263,2021-09-09T22:57:52.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,SE,SE 15TH ST,FORT LAUDERDALE,FL,33316,1,9,2021
342109150501,2021-09-09,18:47:00,3494.0,328,MELROSE PARK,,42722,OPB,OPSD,PATR,FL02,,,,1847.0,1900.0,2022.0,92182769,64912956,2021-09-09T20:27:11.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,FLORIDA AV,FORT LAUDERDALE,FL,33312,1,9,2021
342109150335,2021-09-09,14:55:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,,42075,OPS,PATR,PATR,FL02,,,,1503.0,1510.0,1528.0,93480331,64980200,2021-09-09T15:50:53.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W LAS OLAS BLVD,FORT LAUDERDALE,FL,33312,1,9,2021
342109150164,2021-09-09,09:37:00,3422.0,140,LAKE RIDGE RESIDENTS ASSOC,,41819,OPS,PATR,PATR,FL01,,,,945.0,945.0,951.0,94138838,65672025,2021-09-09T09:58:14.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 13TH AV,FORT LAUDERDALE,FL,33304,1,9,2021
342109150152,2021-09-09,09:11:00,3412.0,302,CENTRAL BEACH ALLIANCE,,41838,OPB,PATR,PATR,FL01,,,,911.0,,1037.0,94872200,65504419,2021-09-09T10:43:29.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,BAYSHORE DR,FORT LAUDERDALE,FL,33304,1,9,2021
342109150126,2021-09-09,08:15:00,3412.0,302,CENTRAL BEACH ALLIANCE,,41838,OPB,PATR,PATR,FL01,,,,816.0,856.0,1037.0,94874744,65511031,2021-09-09T10:43:29.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,BAYSHORE DR,FORT LAUDERDALE,FL,33304,1,9,2021
342109149884,2021-09-08,18:32:00,3431.0,118,CORAL RIDGE ISLES ASSOC,,41999,OPS,PATR,PATR,FL02,,,,1833.0,1839.0,2009.0,94356225,67539169,2021-09-08T20:16:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,E,E COMMERCIAL BLVD,FORT LAUDERDALE,FL,33334,1,9,2021
342109149854,2021-09-08,17:25:00,3481.0,228,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,42056,OPS,PATR,PATR,FL02,,,,1824.0,1847.0,1916.0,93687081,65002419,2021-09-08T19:21:17.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 1ST AV,FORT LAUDERDALE,FL,33301,1,9,2021
342109149851,2021-09-08,17:20:00,3453.0,241,ROCK ISLAND NEIGHBORHOOD ASSOC,,43102,OPB,PATR,PATR,FL01,,,,1910.0,1910.0,2025.0,92686631,66277219,2021-09-08T20:31:27.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 22ND ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109149703,2021-09-08,12:59:00,3440.0,219,DORSEY-RIVERBEND HOA,,42006,OPB,PATR,PATR,FL02,,,,1304.0,1320.0,1416.0,92983200,65285200,2021-09-08T14:30:10.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 5TH ST,FORT LAUDERDALE,FL,33311,1,9,2021
342109149576,2021-09-08,08:17:00,3425.0,138,CORAL RIDGE ASSOCIATION,,44892,OPB,OPSB,PATR,FL01,,,,947.0,947.0,1037.0,94720175,65732188,2021-09-08T10:43:40.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 11TH ST,FORT LAUDERDALE,FL,33304,1,9,2021
342109149366,2021-09-07,19:23:00,3451.0,204,LAUDERDALE MANORS HOA,,0,,,,,,,,,,,93068644,65919163,2021-09-07T19:33:40.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NW,NW 15TH TER,FORT LAUDERDALE,FL,33311,1,9,2021
342109149340,2021-09-07,18:38:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,DUPLEX,41978,OPB,PATR,PATR,FL01,,,,1924.0,1934.0,2134.0,93457925,65963188,2021-09-07T21:39:31.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 7TH AV,FORT LAUDERDALE,FL,33311,1,9,2021
342109149104,2021-09-07,12:40:00,3420.0,222,FLAGLER VILLAGE CIVIC ASSOC,,45015,OPB,OPSB,TRNG,FL01,,,,1246.0,1302.0,2100.0,93841894,65381100,2021-09-07T21:09:28.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 6TH ST,FORT LAUDERDALE,FL,33301,1,9,2021
342109149096,2021-09-07,12:25:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,,41970,OPS,PATR,PATR,FL02,,,,1525.0,1550.0,1739.0,93342638,65094913,2021-09-07T17:48:04.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33312,1,9,2021
342109149026,2021-09-07,10:17:00,3420.0,222,FLAGLER VILLAGE CIVIC ASSOC,,41819,OPS,PATR,PATR,FL01,,,,1019.0,1024.0,1114.0,93841894,65381100,2021-09-07T11:22:40.000,40-VANDALISM/MALICIO,,NE,NE 6TH ST,FORT LAUDERDALE,FL,33301,1,9,2021
342109148987,2021-09-07,08:04:00,3450.0,206,SOUTH MIDDLE RIVER CIVIC ASSOC,,41982,OPB,PATR,PATR,FL03,,,,813.0,833.0,926.0,93730613,66080706,2021-09-07T09:32:06.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 16TH PL,FORT LAUDERDALE,FL,33305,1,9,2021
342109148879,2021-09-06,23:43:00,3431.0,121,,,46072,OPB,OPSB,PATR,FL01,,,,2344.0,2348.0,412.0,94549150,67397738,2021-09-07T04:16:24.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33308,1,9,2021
342109148837,2021-09-06,21:41:00,3424.0,200,MIDDLE RIVER TERR NEIGHBOR,,41832,OPB,PATR,PATR,FL03,,,,2304.0,2330.0,220.0,93906156,65772581,2021-09-07T02:26:12.000,40-VANDALISM/MALICIO,NO WRITTEN REPORT,NE,NE 6TH AV,FORT LAUDERDALE,FL,33304,1,9,2021
342109148672,2021-09-06,15:47:00,3422.0,140,LAKE RIDGE RESIDENTS ASSOC,,41822,OPS,PATR,PATR,FL02,,,,1547.0,1547.0,1635.0,94137263,65718644,2021-09-06T16:41:50.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 13TH AV,FORT LAUDERDALE,FL,33304,1,9,2021
